query,rank,song,artist,text,score,relevance
Anxiety,7,We Told You So,Leonard Cohen,"(Written By Cohen, Performed In ""Night Magic"")  
  
(Angels) We told you so  
We told you dear  
You didn't have  
To come here  
  
The human life  
Is full of quirks  
We can't work it out  
Nothing works  
  
It's a lemon  
This mechanic  
Live, love, suffer  
Die and panic  
  
It lives, it loves  
Suffers and dies  
It eats cow's meat  
And apple pies  
  
Dumb, dumb, dumb  
And full of fear  
Anxiety and strife..  
This is the human life!  
  
... We have many duties still  
Much gold and silver light to spill  
On anxious boys and frightened girls like you...

",4.300899982452393,
Anxiety,8,Crooked Piece Of Time,John Prine,"Things got rough  
Things got tough  
Things got harder than hard  
We were just trying to make a livin'  
In our back yard  
We were born too late died to soon  
Anxiety's a terrible crime  
If you don't come now don't come at all  
'cause it's a crooked piece of time.  
It's a crooked piece of time that we live in  
A crooked piece of time  
All in all and all in all  
It's a crooked piece of time.  
Yesterday morning an ill wind came  
Blew your picture  
Right out of the picture frame  
Even blew the candle out  
From underneath the flame  
Yesterday morning an ill wind came.  

",4.235300064086914,
Anxiety,9,Curiosity,Iggy Pop,"Because of curiosity  
All the Vandals had to see  
The golden throne  
Of Ancient Rome  
And brought the city to its knees  
  
Because of curiosity  
  
Because of curiosity  
I'm just riddled with anxiety  
I'm the lowest level  
As a matter of fact  
I often dwell for days on this  
  
But when I see your smiling face  
I'm so disgraced  
And if you're holding out on me  
I get curious  
As curious as I can be  
  
Curious  
Because of curiosity  
  
Curiosity killed the cat  
But satisfaction brought it back  
In terms of this cat  
As a matter of fact  
I'll meet you at the old mouse hole  
I'll meet you at the old mouse hole  
  
When I see your smiling face  
I'm so disgraced  
If you're holding out on me  
I get curious  
As curious as I can be  
Curious as I can be  
Curious as I can be  
  
Yeah, curiosity

",4.150899887084961,
Anxiety,10,East 12th St.,Green Day,"And nobody cares  
And nobody cares  
Does anyone care  
If nobody cares?  
  
And nobody cares  
And nobody cares  
Does anyone care  
If nobody cares?  
  
Jesus filling out paper work now  
At the facility on East 12th St.  
He's not listening to a word now  
He's in his own world and he's daydreaming  
He'd rather be doing something else now  
Like cigarettes and coffee with the underbelly  
His life's on the line with anxiety now  
And she had enough  
And he had plenty  
  
Somebody get me out of here  
Anybody get me out of here  
Somebody get me out of here  
Get me the fuck right out of here  
  
So far away  
I dont want to stay  
Get me outta here right now  
  
I just want to be free  
Is there a possibility?  
Get me out of here right now  
  
THIS LIFELIKE DREAM AINT FOR ME!

",4.109899997711182,
Self-doubt,1,Suddenly,Leann Rimes,"It's Independence Day I'm free  
And it's a strange place to be  
I'm gonna break these chains  
Unleash the changes in me  
  
I see an endless road  
I feel the restless wind  
I've lost the fear inside  
Cause I've got no choice  
But to live or die  
  
[Chorus]  
Suddenly you're in this fight  
Alone  
Steppin' out into the great  
Unknown  
And the night's the hardest  
Time  
When the doubts run through  
Your mind  
Cause suddenly you find your  
Self alone  
Suddenly you find yourself  
  
In an empty room  
With a suitcase on the floor  
It'll be daylight soon  
I'm gonna wage my private  
War  
  
Who's watchin' over me  
Must be a guardian angel  
I just need time to breathe  
And give my life  
The best of me  
  
[Chorus]  
  
Suddenly you're in this fight  
Steppin' out and then  
  
[Chorus]  
  
Suddenly you're in this fight  
Alone  
Steppin' out into the great  
Unknown  
And the night's the hardest  
Time  
When the doubts run through  
Your mind  
Cause suddenly you find your  
Self alone  
Suddenly I found myself

",5.791299819946289,
Self-doubt,2,Prototype,Rihanna,"Just a thought  
To add suspense  
To all the games  
Of discontent.  
  
Fear is real  
But not self-taught  
You let others  
Be the cause.  
  
There we go racing towards the sun,  
Ignoring all the noise,  
Striving for the grace of man.  
People play this great charade,  
And always miss the point.  
Never fall for prophecies.  
  
You say it draws near,  
That it will be clear.  
You act so convinced,  
A fortress you've built.  
Remember the doubt  
By which I now stand.  
You write the book  
On the way it all ends.  
  
Tear down  
Those mighty walls.  
Reinvent  
The way you talk.  
  
Look ahead,  
Now down below,  
Or high above,  
Where angels flow.There we go racing towards the sun,  
Ignoring all the noise,  
Striving for the grace of man.  
People play this great charade,  
And always miss the point.  
Never fall for prophecies.  
  
Waiting to see  
Our kind disagree.  
You draw the line  
And stick to your pride.  
Remember the doubt  
By which I now stand.  
You write the book  
On the way...  
  
It ends.  
  
(Guitar solos)  
  
You say it draws near  
That it will be clear.  
You act so convinced,  
A fortress you've built.  
Remember the doubt  
By which I now stand.  
You wrote the book  
On the way it all ends.  
  
It ends.

",5.269199848175049,
Self-doubt,3,She,Green Day,"She  
She screams in silence.  
A sulley roit penetrating through her mind.  
Waiting for a sign to smash the silence with the brick of self control.  
  
Are you locked up in a world that's been planned out for you?  
Are you feeling like a social tool without a use?  
Scream at me until my ears bleed.  
I'm taking heed in just for you.  
  
She  
She's figured out all her doubts were someone else's point of view.  
Waking up this time to smash the silence with the brick of self control.  
  
Are you locked up in a world that's been planned out for you?  
Are you feeling like a social tool without a use?  
Scream at me until my ears bleed.  
I'm taking heed in just for you.  
  
Are you locked up in a world that's been planned out for you?  
Are you feeling like a social tool without a use?  
Scream at me until my ears bleed.  
I'm taking heed in just for you.

",5.23769998550415,
Self-doubt,4,Not Make Believe,Fleetwood Mac,"Written by Stevie Nicks  
  
Isn't just that we cause each other such pain  
Everywhere we go now, at home or at play  
It hurts my self esteem, it hurts my everything  
I am reeling... Oh, it hurts my feelings  
Sometimes it was heavenly (Sometimes it was heavenly)  
Sometimes it was too heavy (Sometimes it was too heavy)  
Sometimes it's just too much for me (Sometimes it's just too much for me)  
Well I want to run away (Oh, well I want to run away)  
  
Then there are the things, cast this doubt away  
Those things that made me stay for so long  
Not make believe then, I'm not make believe now  
Not make believe then, I'm not make believe now  
I didn't understand then, but I understand now  
  
It was the best of times, it was the worst of times  
And they both rushed by, like a thief in the night  
Taking no prisoners, just like the first time  
Adventures in paradise  
Just like the first time  
  
Then there are the things, cast this doubt away  
Those things that made me stay for so long  
Not make believe then, I'm not make believe now  
Not make believe then, I'm not make believe now  
I didn't understand then, but I understand now  
  
Then there are the things, cast this doubt away  
Those things that made me stay for so long  
Not make believe then, I'm not make believe now  
It's not make believe then, I'm not make believe now  
I didn't understand then, but I understand now

",5.165500164031982,
Self-doubt,5,Oh My Lord,Boney M.,"Oh my Lord  
You sent your son to save us  
Oh my Lord  
Your very self you gave us  
Oh my Lord  
That sin may not enslave us  
And love may reign once more  
  
Oh my Lord  
When in the crib they found him  
Oh my Lord  
A golden halo crowned him  
Oh my Lord  
They gathered all around him  
To see him and adore  
  
(This day will live forever)  
Oh my Lord (So praise the Lord)  
They had become to doubt you  
Oh my Lord (He is the truth forever)  
What did they know about you  
Oh my Lord (So praise the Lord)  
But they were lost without you  
They needed you so bad (His light is shining on us)  
  
Oh my Lord (So praise the Lord)  
With the child's adoration  
Oh my lord (He is a personation)  
There came great jubilation  
Oh my Lord (So praise the Lord)  
And full of admiration  
They realized what they had (until the sun falls from the sky)  
  
Oh my Lord (Oh praise the Lord)  
You sent your son to save us  
Oh my Lord (This day will live forever)  
Your very self you gave us  
Oh my Lord (So praise the Lord)  
That sin may not enslave us  
And love may reign once more

",5.0447001457214355,
Self-doubt,6,Shattered Fortress,Dream Theater,"Freedom  
Calls my name  
  
Serenity  
Keeps me sane  
  
Happiness  
It dulls the pain  
  
Honor  
To save my fate  
  
Hoping  
To run away  
  
Willingness  
To understand  
  
Justice  
For you not judge  
  
Courtesy  
For all to start  
  
Kindness  
It's not that hard  
  
Self-restraint  
The self impaired  
  
Inventory  
My daily bread  
  
Analysis  
Until you're gone  
  
Look in the mirror  
What do you see?  
The shattered fortress that once built me  
  
Faithful ascent, through darkest fires  
I've found the path to take me higher  
  
You're smart enough for me to trust  
Go live your life now  
Just keep these steps in your life  
  
And you'll know how  
  
If you're not sure, ask yourself  
Have I done to them  
  
As I would have them do to me?  
  
Look in the mirror  
What's that you see?  
The shattered fortress, fly now, be free!  
  
Faithful ascent, through darkest fires  
I've found the path to take me higher  
  
I once thought it better to be right  
But now I have finally seen the light  
Sometimes you've got to be wrong, and learn from mistakes  
I live with serenity now, not self-righteous hate  
  
(help me be a channel of thy peace  
That were there is hatred, I may bring love)  
(that were there is wrong, I may bring the spirit of forgiveness)  
(that were there is discord, I may bring harmony)  
(that were there is error, I may bring truth)  
(that were there is doubt, I may bring faith)  
  
Now that you can see all you have done  
(that were there is despair, I may bring hope. that were there is shadow, I
may bring light)  
  
It's time to take that step into the kingdom  
(that were there is sadness, I may bring joy)  
  
All your sins will help to make you strong  
(that I may seek rather to comfort, than to be comforted.  
That I may seek to understand rather than to be understood)  
  
And help you break right through the prison wall  
(that I may seek to love, rather than to be loved,  
For it is by self-forgetting that one finds,  
It is by forgiving that one is forgiven)  
  
Keep all of me, the desires  
  
That once burned me deep inside  
Help me live today and help to give me grace  
To carry out your ways  
  
I am ready, help me be all I can be  
I am ready, help guide me and keep me brave  
  
I am responsible when anyone, anywhere  
Reaches out for help, I want my hand to be there  
I am responsible when anyone, anywhere  
Reaches out for help, I want my hand to be there

",5.036099910736084,
