query,rank,song,artist,text,score,relevance
Resilience,10,A Stranger On Earth,Marianne Faithfull,"Some fools don't know what's right from wrong  
But somehow those folks belong  
Me, I try for all I'm worth  
But I still remain a stranger on this earth  
  
Some people gloom, other folk cry  
Me, I have to struggle to keep alive  
Ever since the day of my birth  
I've been a stranger, stranger on this earth  
  
I try to be what all folks should  
Forgetting the bad and doing good  
But no matter how I try  
My troubles always multiply  
  
Now I've been doing the best I can  
Ever since life began  
Some day when I prove my worth  
I won't be a stranger on earth  
  
Now I've been living the best I can  
Ever since my life began  
The day's gonna come when I prove my worth  
And I won't be no stranger  
No, I won't be a stranger  
On this earth  

",0.3724277318,2
New beginnings,1,I'm New,Stevie Wonder,"Try to envision you as the oldest living someone  
Being every night and day all alone  
Going through ages and ages, places and spaces  
With never finding that someone to call your own  
  
Like a treasure chest of dreams long forgotten  
Hidden for good in a stolen lost and found  
But just when fate was calling quits  
Love appeared in the midst of despair, came and turned your life around  
  
I'm new, new like the first day of spring  
New like a nightingale that's just learned to sing  
I'm new, new like the very start of dawn  
Like a child that's first born with your love, I'm new  
  
You're standing amongst a crowd of six billion people  
Crying out for help, but no one understands  
'Cause much to your dismay, you've been taken far away  
To a land where joy is pain and sorrow's a happy man  
  
Where an aching heart's the sign of the mighty  
And a love-filled heart looks down upon with fault and shame  
But at the very instant all was through, lady lucks appears, says ""love can
do""  
And changed you like a Christian who's been born again  
  
I'm new, new like the fresh morning dew  
New like a work of art that's finally through  
I'm new, new like a first flight of a dove  
So safe and secure with your love, I'm new  
  
Love took a long time coming to me  
But I've gotta say  
I owe my thanks to him for sending you my way, hey  
  
'Cause I'm new, new like the first winter snow  
Like the start of forever, with infinity to go  
I'm new, new like the birth of the sun  
Forever young I will be  
  
'Cause with your love, I'm new  
New like from a restful night of sleep  
New like a starving man that's had food to eat  
  
I'm new, nothing compares nor can compete  
Sharing with you the sweetness of your love, I'm new

",0.424621582,2
New beginnings,2,Welcome To The World,Cheap Trick,"Welcome to this world  
It's a brand new day  
Welcome to my world  
It's a better place  
Welcome to the world  
Hoping you can stay  
You can change the place color anyway  
  
Doors are opened to ya  
That's all we can do yeah  
Before than I knew ya  
Rules are changing ooh yeah  
  
Wish I was the first  
Was the first to say  
Welcome to this world  
Get some love today  
Welcome to my world  
It's a better place  
Welcome to the world  
It's your birthday  
  
Doors are opened to ya  
That's all we can do yeah  
Before than I knew ya  
Play the games that suit ya  
  
Welcome to this world  
It's a brand new day  
Welcome to my world  
It's a better place  
Welcome to the world  
Hoping you can stay  
You can change the place color anyway  
  
Doors are opened to ya  
That's all we can do yeah  
Before than I knew ya  
Rules are changing ooh yeah  
  
Welcome to the world  
Welcome to the world  
Welcome to the world

",0.420493722,2
New beginnings,3,New World Coming,Nina Simone,"  
There's a new world comin'. and it's just around the bend.  
There's a new world comin', this one's comin' to an end.  
There's a new voice callin', you can hear it if you try.  
And its growin' stronger with each day that passes by.  
  
There's a brand new mornin', rising clear and sweet and free.  
There's a new day dawnin', that belongs to you and me.  
Yes, a new world's comin', the one we've had visions of  
  
  

",0.414326638,2
New beginnings,4,All Around The World,The Jam,"Oi!  
All over the country  
(We want a new direction)  
I said all over this land  
(We need a reaction)  
Well there should be a youth explosion  
(Inflate creation)  
But something we can command  
  
What's the point in saying destroy  
I want a new life for everywhere  
  
We want a direction  
(All over the country)  
I want a direction  
(All over this land)  
Because this is your last chance  
  
You can't dismiss what is gone before  
But there's foundations for us to explore  
  
I said  
All around the world I've been looking for new  
  
Youth explosion!  
  
A new direction  
We want a reaction  
Inflate creation  
Looking for new!

",0.4062878489,2
New beginnings,5,Brave New World,Steve Miller Band,"We're driving fast  
From a dream of the past  
To the brave new world  
Where nothing will last  
That comes from the past  
It's a brave new world  
Put a smile on your face  
As we walk with space  
In the brave new world  
Now, as you begin  
You're born once again  
With the rising sun  
Something new, nothing old  
Something true, something gold  
No spirit of the past  
Can hold you back  
From the brave new world  
The direction to start  
Is inside your heart  
To the brave new world  
If you're free in your heart  
You can make a new start  
It's a brave new world  
There's nothing to hide  
Leave your troubles behind  
It's a brave new world  
I told you, my friend  
And I'll tell you again  
Your trip has begun  
Something new, nothing old  
Something true, something gold  
The direction to start  
Is inside your heart  
To the brave new world  

",0.4033203721,2
New beginnings,6,Positive Role Model,Pet Shop Boys,"Here we are  
where we were  
back on everything  
Went too far  
now we're fine  
back on everything  
So much for making it day by day  
Back on everything  
Instead of taking another way  
we're back on everything  
  
I want a positive role model  
I want a positive role model  
  
My reflection on the street  
Is that the way I walk?  
Introspection as I speak  
I need to change the way I talk  
In a changing world  
there's so much you could be  
Why can't you choose your self  
like your enemy?  
Have you ever imagined  
a new you?  
I could be someone else  
Somebody new  
  
Reinvention:  
my intention  
  
I want a positive role model  
I want a positive role model  
I want a positive role model  
I want a positive role model

",0.3950593472,2
New beginnings,7,Action City,Kim Wilde,"Suddenly there's a shadow on a nation  
Suddenly it's a changing situation  
Fear is on the face of every tiger as the jungle grows  
Suddenly people running never walking  
Nobody wants to know, nobody's talking  
But rushing through the air  
I feel the wind of change about to blow  
  
Chorus:  
Watch out tonight, the dogs are down in action city  
There out tonight, there's trouble down in action city  
  
Watching the police running from the station  
Suddenly flashing lights and confrotation  
The devil walks the streets  
Just as the flames of hell begin to grow  
  
[Chorus]  
  
It's a brave new world, It's a brave new world  
Such a brave new world  
Well I don't know where it's going  
But it's heading for some changes I know  
  
People are wondering why there's such confusion  
There is a face of youth with disillusion  
Don't look for the reasons  
They were sprayed on every wall I know  
  
[Chorus]  
  
It's a brave new world, It's a brave new world  
Such a brave new world  
Well I don't know where it's going  
But it's heading for some changes I know

",0.3938826919,1
New beginnings,8,Frontiers,Journey,"Oh yeah  
Progress flies, into our lives  
Got to find time, find time  
Talk digit talk  
You're doin' find  
Machines never mind  
They never mind  
  
[Chorus]  
Out on the border  
Of a changing skyline  
We put hope in front of fear  
And all the Heroes  
Have gone east of Eden  
We all need new frontiers  
  
Oh It's a 3D rise  
All technical jive  
Talk a video dive  
War is for fools  
Crisis is cool  
Barbarians play  
  
[Chorus]  
  
New, new, frontiers  
  
[Chorus x3]

",0.3912014365,0
New beginnings,9,New Times,Violent Femmes,"New times. New times. New times.  
Good morning. Good morning. Good morning.  
I'm the guard. At one time  
This was rather pleasant  
The poets they still had to muse  
Over the classicism of clean shoes  
But who today still knows a button stick  
Well, that's the new times  
That's the new times  
That's the new times  
The girls would lie down before us  
First one went dancing, then behind the bushes  
Today you have to run through twenty places  
Get drunk on saccharin and methyl  
And then you still don't get them that far  
Well, that's the new times  
That's the new times  
That's the new times  
Now take it easy there in the early morning  
Who arrives but the brethren from the press  
If somewhere there lies a cadaver  
Or something is foul in the state  
You can be sure that a writer is not far behind  
With his Excellency I only say  
Hands off the literature  
The laurel wreath one gets today  
Second hand so to speak  
  
From the old Empire's stories  
Sold underhand at the Alexander platz  
With all the wigs and costumes  
Twitching from the shoulder one is informed  
Well, that's the new times  
That's the new times  
That's the new times  
New times. New times. New times.

",0.3894590437,0
New beginnings,10,Let George Do It,Steely Dan,"What's this fierce new change?  
Has your juggernaut reached my door?  
Am I out of range?  
Think another thought before  
Babies are ground up  
In the last big round-up  
Ease your head play it cool in a patio chair  
Try to design a postcard from your mind  
Piggy bank ooooo-whee  
If it's Heaven-sent then you'll go far  
Listen well to me  
Smoke that 7 cent cigar  
Can that rumble  
And Avogadro's Number  
[Chorus]  
Polaroid galore  
Snap my jelly roll  
Count your change  
For your midnight chore  
Play that ""sell-your-soul"" exchange  
Menthol filter tips  
Danglin' from your nether lip  
[Chorus]  
If John Doe writes another book  
With words that just won't quit  
Why must I forge through it?  
Let George do it  

",0.3887255788,0
Self-worth,1,I've Got A Pocketful Of Dreams,Bing Crosby,"Happiness comes with success  
And that I guess is true  
But success is more or less  
A point of view  
  
I'm no millionaire  
But I'm not the type to care  
Cause I've got a pocketful of dreams  
It's my universe  
Even with an empty purse  
Cause I've got a pocketful of dreams  
  
I wouldn't take the wealth of Wall Street  
For a road where nature trods  
And I calculate that I'm worth my weight  
In goldenrods  
  
Lucky, lucky me  
I can live in luxury  
Cause I've got a pocketful of dreams

",0.4402727783,2
Self-worth,2,A Satisfied Mind,Bob Dylan,"How many times have you heard someone say  
If I had his money I'd do things my way  
Hmm, but little they know  
Hmm, it's so hard to find  
One man in ten with a satisfied mind.  
  
Hmm, once I was wading in fortune and fame  
Everything that I dreamed of to get a start in lifes game  
But suddenly it happened  
Hmm, I lost every dime  
But I'm richer by far with a satisfied mind.  
  
Hmm, when my life is over and my time has run out  
My friends and my loved ones I'll leave there ain't no doubt  
But one things for certain  
When it comes my time  
I'll leave this old world with a satisfied mind.

",0.3936776519,1
Self-worth,3,A Stranger On Earth,Marianne Faithfull,"Some fools don't know what's right from wrong  
But somehow those folks belong  
Me, I try for all I'm worth  
But I still remain a stranger on this earth  
  
Some people gloom, other folk cry  
Me, I have to struggle to keep alive  
Ever since the day of my birth  
I've been a stranger, stranger on this earth  
  
I try to be what all folks should  
Forgetting the bad and doing good  
But no matter how I try  
My troubles always multiply  
  
Now I've been doing the best I can  
Ever since life began  
Some day when I prove my worth  
I won't be a stranger on earth  
  
Now I've been living the best I can  
Ever since my life began  
The day's gonna come when I prove my worth  
And I won't be no stranger  
No, I won't be a stranger  
On this earth  

",0.3870826364,2
Self-worth,4,It's What You Value,George Harrison,"Someone's driving a 450  
And his friends are so wild  
They're still in their stick shifties  
But they feel they have much more style  
But I've found . . .  
  
It's all up to what you value  
Down to where you are  
It all swings on the pain you've gone through  
Getting where you are  
  
It's all up to what you value  
In your motor car  
It all rests on what it's cost you  
Getting where you are  
It's what you value  
  
Someone's driving a 6-wheeler  
Seems the world is all blurred  
Knows he's in a show stealer  
With a sound that's uncompared  
And I've found  
  
It's all up to what you value  
Down to where you are  
It all swings on the pain you're gone through  
Getting where you are  
  
It's all up to what you value  
In your motor car  
It all rests on what it cost's you  
Getting where you are  
It's what you value.

",0.3622386456,2
Self-worth,5,Silver And Gold,Vanessa Williams,"Silver, silver and gold  
Silver and gold, silver and gold  
Everyone wishes for silver and gold  
How do you measure its worth?  
Just by the pleasure it gives here on earth.  
  
Silver and gold, silver and gold  
Mean so much more when I see  
Silver and gold decorations  
On every Christmas tree.  
  
Silver, silver and gold  
Silver, silver and gold  
Silver and gold  
Silver and gold  
Silver and gold  
  
Wise men brought gifts to the mange I'm told  
Mary was humble to see  
Shepherds and kings there on bended knees  
It's silver and gold, silver and gold  
  
Feeling the world with their lives  
Silver and gold how they shimmer on every Christmas night  
On every Christmas night  
Silver, silver and gold

",0.3599432707,0
Self-worth,6,Easy Money,King Crimson,"Your admirers on the street  
Gotta hoot and stamp their feet  
In the heat from your physique  
As you twinkle by mocassin sneakers  
  
And I thought my heart would break  
When you doubled up the stake  
With your fingers all a shake  
You could never tell a winner from a snake  
But you always make money  
  
Easy Money  
With your figure and your face  
Strutting out at every race  
Throw a glass around the place  
Show the colour of your crimson suspenders  
  
We would take the money home  
Sit around the family throne  
My old dog could chew his bone  
For two weeks we could appease the Almighty  
  
Easy Money  
Got to truck with the la-di-da  
Keep my bread in an old fruit jar  
Drive you out in a motor-car  
Getting fat on your lucky star just making  
  
Easy Money  

",0.3574164808,1
Self-worth,7,Company Man,James Taylor,"It seems you've been living on your own,  
Lonely and free.  
Looking to make yourself known, same as me.  
Well I see you in the public eyes,  
I see you're looking fine.  
The boy would be a businessman  
And he signs the bottom line.  
  
Singing company man,  
Do what you can with my name.  
Rock and roll man, here I am,  
I'm staking my claim to fame.  
  
He's got the smiling face of a friend,  
Still you're not quite certain you know him.  
The smile turns into a grin,  
What do you owe him?  
You know you owe him.  
  
So if there's something you do well,  
Something you're proud of,  
Better to save some for yourself  
If that's allowed.  
The crowd will never know you,  
You'll hardly know yourself,  
They'll turn you round  
And blow you up till  
You think you're someone else.  
  
Singing company man,  
Do what you can with my name.  
Rock and roll man, here I am,  
I'm staking my claim to fame.  
  
He can turn your time to gold,  
You better make as much as you can my friend.  
Cause his money will turn you old  
And they need a young man.  
The job takes a young man.

",0.3522977233,2
Self-worth,8,The Richest Man,Counting Crows,"If I had a dollar  
For every time  
You broke my heart,  
Messed up my mind  
  
Well I'd be the richest man  
I'd be the richest man  
... In the world  
  
If bad times paid interest  
I'd have you to thank  
I'd be driving a new car,  
Have money in the bank  
  
I'd be the richest man  
I'd be the richest man  
... In the world  
  
Baby.. Money can't buy love  
The kind I dream of is so hard to find  
For a good womans touch in the morning when I rise  
Well baby I'd give up every single dime  
  
Money can't buy love  
The kind I dream of is so hard to find  
For a good woman's touch in the mrning when I rise  
Baby I'd give up every single dime  
  
If teardrops were diamonds from the African mines  
If heartaches were silver  
My whole life would shine  
And I'd be the richest man  
I'd be the richest man  
... In the world  
  
Baby.

",0.3517498672,0
Self-worth,9,Look Of Today,Enigma,"Come in and see the newest things  
Feel what just money can bring  
Don't you know, that's the load of today  
  
You have a problem, I can help  
Buy it and be yourself  
'Cause you know, that's the look of today  
  
So many trends just fade away  
Before you can wear it, it's a pass a blade  
But you know, that's the look of today  
  
You are so stylish, you are so vain  
Sometimes I think you have no brain  
But you know, that's the look of today

",0.3506715298,2
Self-worth,10,A Long Way From Home,Kinks,"You've come a long way from the runny-nosed and scruffy kid I knew  
You had such good ways  
I can remember the little things that always made you smile  
They made you happy  
Now you think you're wiser because you're older and you think  
That money buys everything  
And you think you need no one to guide you  
But you're still a long way from home.  
You've come a long way, you're self-assured and dressed in  
Funny clothes, but you don't know me.  
I hope you find what you are looking for with your car and handmade overcoats  
But your wealth will never make you stronger 'cause you're still a  
Long way from home  
Yes, you're still a long way from home

",0.3493252993,1
Misunderstood,1,Misunderstood,Incognito,"Rejection tars the roads where I have been  
Still I'm holding on to the same dream  
Came through fire and the pouring rain  
To be told that I'm the one to blame  
  
[Chorus]  
Misunderstood  
(Never thought that I would)  
Didn't know that I could be  
(Misunderstood)  
Misunderstood  
(Never thought that I would)  
Didn't know that I could be  
(Misunderstood)  
  
They're chasing shadows and they'll never know  
The truth about us and their fears will grow  
Only we know what has not been told  
We'll meet in secret in the fields of gold  
  
[Chorus]  
  
So now they come to see me cry  
Too late now, the well's run dry  
I know they think I'm putting chains on you  
Let the fools believe, it's what they want to do  
  
[Chorus]

",0.3014649749,2
Misunderstood,2,It Just Doesn't Matter,Howard Jones,"Matter matter oh no no  
  
If i haven't got any friends  
It just doesn't matter  
If nobody understands well  
It just doesn't matter  
If Im not good to anyone  
It just doesn't matter  
If Im completely alone  
It just doesn't matter  
  
If I've been misunderstood  
It just doesn't matter  
My best friends think Im no good  
It just doesn't matter  
If my horoscope looks bad  
It just doesn't matter  
My girlfriend even thinks Im mad  
It just doesn't matter  
  
(Instrumental)  
  
If my world falls apart  
It just doesn't matter  
I'll pick it up right from the start  
It just doesn't matter  
(?) Me up  
It just doesn't matter  
My children have had enough  
It just doesn't matter  
  
Matter matter oh no no

",0.2793478072,2
Misunderstood,3,D7,Nirvana,"Straight as an arrow  
Defect defect  
Not straight, not so straight  
Reject reject  
Towards anti-social  
  
Standing on the stairs  
Cold, cold morning  
Ghostly image of fear  
Mayday mayday  
Gonna leave this region  
They'll take me with them  
  
Dimension seven  
Straight as an arrow  
Defect defect  
Not straight, not so straight  
Reject reject  
Towards anti-social  
(Alt: So dumb, so dumb)  
  
Dimension seven (x7)

",0.2662197948,2
Misunderstood,4,"Square Peg, Round Hole",Chris Rea,"He's a square peg in a round hole  
Misfit in a slick world  
Don't play the game  
Don't do what he's told  
He's a square peg in a round hole  
  
Square peg don't care  
The bright lights he's not there  
Catch the shadows see him slip away  
Square peg that's what they say  
Square peg, Square peg  
  
Square peg, you have got to be strong  
Square peg, he's got his own song  
Square peg, I'll see you around  
Square peg, face down  
  
Square peg, round hole

",0.2649373114,2
Misunderstood,5,Misunderstood,Robbie Williams,"Trying to be misunderstood  
But it doesn't do me any good  
Love the way that they smile at me  
And that face for eternity  
Now let them all fly off  
When it comes down  
It all comes down  
And you will not be found  
When its over  
It's all over  
Even if I make a sound  
  
I'll be misunderstood  
By the beautiful and good in this city  
None of this was planned  
Take me by the hand just don't try and understand  
  
Trying to be misunderstood  
Just a product of my childhood  
Still I find myself outside  
You can't say I haven't tried  
Perhaps I tried to hard  
No excuses  
Won't apologise  
Justify your life  
Come find me  
Tell them to me  
Look me in the eyes  
  
I'll be misunderstood  
By the beautiful and good in this city  
None of this was planned  
Take me by the hand  
Just don't try and understand  
  
Can't forgive sorry to say  
You don't know your guilty anyway  
Isn't it funny how we don't speak, the language of love

",0.2621046603,2
Misunderstood,6,Hard To Imagine,Pearl Jam,"Paint a picture, using only gray  
Light your pillow, lay back, watch the flames  
I'll tell a story, no one would listen that long  
  
It's hard to imagine, it's hard to imagine.  
Tear into yourself, count tales on your arm  
Ah the beating, tickin' like a bomb  
After having seen all that they saw  
  
It's hard to imagine, it's hard to imagine.  
Things were different then, all is different now  
I tried to explain, somehow.  
Things were different then, all is different now  
I tried to explain, somehow.  
  
Things were different then, all is different now  
I tried to explain, I hope this works somehow.  
Things were different then, all is different now  
I tried to explain, oh, somehow.  
Ooh, oh, oh.

",0.2478034794,0
Misunderstood,7,The Villagers,Iggy Pop,"The villagers are out tonight  
Uptight and bored  
They're pushing you  
Underground  
On wintry days they stand and gaze  
Outlines in black and ignorant  
villagers  
Dark shadows house a sleepy malice  
In the backbrain  
Of every body you meet  
Man is the village animal  
United by the glue  
  
Of our loathsome qualities  
We are sneaking peeping toms  
In revolt against each other  
The villagers are most insane  
They live to die anonymous  
And muted to  
villagers  
  
In revolt against the other  
But not against the rules  
So in the space age the village idiot rules  
On TV for all to see while some good men  
Walk the streets  
  
The villagers  
You can't get lost you can't get lost  
In the village of space you can't get lost

",0.2412812263,0
Misunderstood,8,Bug,Phish,"There have been times that I wander  
And times that I don't  
Concepts I'll ponder  
And concepts I won't ever see  
God is not one of these  
Former or latter  
Which did you think I meant  
It doesn't matter to me  
  
Bug  
It doesn't matter  
(Don't need it)  
Bug  
It doesn't matter  
(Don't need it)  
Bug  
It doesn't matter  
(Overrated)  
Overrated  
  
Gold in my hand  
In a country pool  
Standing and waving  
The rain, wind on the runway  
Spending or saving  
Credit or debt  
Which did you think I meant  
Nothing I see can be taken from me

",0.2379870713,1
Misunderstood,9,"1,000 Eyes",Death,"Crossing the line into the other side  
Emerging as prisoners  
To the emptiness of time  
  
To the left and to the right  
From behind - they're out of sight  
Plunging into a new found  
Age of advanced observeillance  
A worldwide, foolproof cage  
  
Privacy and intimacy as we know it  
Will be a memory  
Among many to be passed down  
To those who never knew  
  
Living in the pupil of 1,000 eyes  
  
Was it overlooked in front of all our faces?  
Now, all the mistakes and secrets  
Cannot be erased  
  
Viewing the blind complexity  
By which laws were justified  
To erase simplicity  
  
To the left and to the right  
From behind - they're out of sight  
Plunging into a new found  
Age of advanced observeillance  
A worldwide, foolproof cage  
  
Privacy and intimacy as we know it  
Will be a memory  
Among many to be passed down  
To those who never knew  
  
Living in the pupil of 1,000 eyes  
  
We are enslaved now...

",0.2379505187,0
Misunderstood,10,Earth Is The Loneliest Planet,Morrissey,"Earth is the loneliest planet of all  
Earth is the loneliest planet of all  
  
Day after day you say one day  
One day  
Day after day you say one day  
One day  
  
But you're in the wrong place and you've got the wrong face  
And humans are not really very humane  
And Earth is the loneliest planet of all  
  
Earth is the loneliest planet of all  
Live with a loneness that no one else knows  
  
Time after time you say next time  
Next time  
Time after time you say next time  
Next time  
  
But you fail as a woman and you lose as a man  
We do what we can  
And Earth is the cruelest place that you will never understand  
  
But you're in the wrong skin  
And the skin that you're in says  
Oh, let it begin  
And Earth is the loneliest planet of all  
  
Earth is the loneliest planet of all  
Earth is the loneliest planet of all  
  
Day after day you say one day  
One day  
Day after day you say one day  
One day  
  
But there's always a reason why you refuse  
They always blame you, you, you  
And there is nothing anyone can do

",0.2378008664,2
Escape,1,Escape,Alice Cooper,"Paint on my cruel or happy face and hide me behind it  
It takes me inside another place where no one can find it  
Escape I get out when I can I escape anytime I can  
It's all escape I'm crying in my beer come on let's escape just get me out of
here  
Don't get me wrong don't get me right I'm not like you are  
When I get home from work at night I'm blacker and bluer  
So I escape I get out when I can escape anytime I can  
It's all escape I'm crying in my beer escape just get me out of here  
But where am I running to there's no place to go  
Just put on my make up and get me to the show yeah escape  
Yeah what are you waitin' for  
My doctor said just come around you'll be taken care of  
And in while he ran my problems down I stole his mascara  
That's how I escape I get out when I can I escape anytime I can  
I escape I'm crying in my beer it's escape just get me out of here  
Escape let's get out while we can it's escape anywhere we can  
Come on it's escape nobody wants to surround here anyway  
Escape what are you waitin' for escape escape I escape  
Come on darling let's escape escape escape escape escape  
I gotta get out of here I gotta get out of here I gotta get out of here

",0.5896965265,2
Escape,2,How Will You Go,Marillion,"Escape is on your mind again  
Escape to a far away land  
Sometimes it sems there is no end  
To long hard nights of drinking  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in  
Fell over on the couch again  
But you know not all sleep is wasted  
Your dreams are alcohol inspired  
I can't find a better way to face it  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in  
And you know I'll be fine  
Just don't ask me how it's going  
Give me time, give me time  
'Cause I want you to see  
That the world, that the world  
Is a tangled up necklace of pearls  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in

",0.5130127668,2
Escape,3,I Can't Escape From You,Hank Williams,"I've tried and tried to run and hide  
To find a life that's new  
But where I go, I always know  
I can't escape from you.  
  
A jug of wine to numb my mind  
But what good does it do  
The jug runs dry and still I cry  
I can't escape from you.  
  
These wasted tears are souvenirs  
Of a love I thought was true  
Your memory is chained to me  
I can't escape from you.  
  
There is no end, I can't pretend  
That dreams will soon come true  
A slave too long to a heart of stone  
I can't escape from you.

",0.4913030863,2
Escape,4,The Body Electric,Rush,"One humanoid escapee  
One android on the run  
Seeking freedom beneath a lonely desert sun  
  
Trying to change its program  
Trying to change the mode -- crack the code  
Images conflicting into data overload  
  
[Chorus]  
One-zero-zero-one-zero-zero-one  
SOS  
One-zero-zero-one-zero-zero-one  
In distress  
One-zero-zero-one-zero-zero  
  
Memory banks unloading  
Bytes break into bits  
Unit One's in trouble and it's scared out of its wits  
  
Guidance systems break down  
A struggle to exist  
To resist  
A pulse of dying power in a clenching plastic fist  
  
[Chorus]  
  
It replays each of the days  
A hundred years of routines  
Bows its head and prays  
To the mother of all machines

",0.4861588776,2
Escape,5,Running For Our Lives,Marianne Faithfull,"Move along staying close to the wall  
Looking over your shoulder just in time.  
Avoid the light, close your eyes  
And put your hand in mine.  
And put your hand in mine.  
  
Are we in danger, or is it that  
You think we might be ?  
But I think I'd like to get out of here,  
This place it frightens me,  
This place it frightens me.  
  
[Chorus]  
Running for our lives,  
At least we're pretending we are.  
Running for our lives,  
We never get very far. [Repeat: x3]  
  
Stop pretending  
This is a child's adventure,  
The only way I can take it  
Is playing the game.  
  
Be quiet, there's a gate ahead.  
Do you think we can make it ?  
Will it be different, or just the same ?  
How long can we keep escaping [Repeat: x3]  
Into another prison ?  
  
[Chorus]  
  
Move along staying close to the wall,  
Looking over your shoulder just in time.  
Avoid the light, close your eyes  
And put your hand in mine  
And put your hand in mine.  
  
[Chorus]  
  
We never get very far. [Repeat: x3]  
We never get

",0.4774563909,2
Escape,6,Final Destination,Within Temptation,"I escaped my final moment  
But it's turning back at me  
On every corner I can feel it waiting  
Just a moment, no awareness  
I could easily slip away  
And then I'll be gone forever  
  
I'm searching,  
I'm fighting for a way to get through  
To turn it away  
  
It's waiting, always trying  
I feel the hands of fate, they're suffocating  
Tell me what's the reason  
Is it all inside my head  
Can't take it no more!  
  
All around me I see danger  
And it's closing in on me  
Every second I can hear it breathing  
I can't stand the fear inside me  
Cause it's leading me astray  
And it will be my ending  
  
I'm searching  
I'm fighting for a way to get through  
To turn it away  
  
It's waiting, always trying  
I feel the hands of fate, they're suffocating  
Tell me what's the reason  
Is it all inside my head  
Can't take it no more!  
  
But no one faced what's coming my way  
And I will let my fear fade away  
Whatever may be, I'll have to find out  
  
It's waiting, always trying  
I feel the hands of fate, they're suffocating  
Tell me what's the reason  
Is it all inside my head  
Can't take it no more

",0.4500879347,2
Escape,7,How Will You Go,Crowded House,"Escape is on your mind again  
Escape to a far away land  
At times it seems there is no end  
To long hard nights of drinking  
  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in  
  
I fell over on the couch again  
But you know not all sleep is wasted  
Your dreams are alcohol inspired  
I can't find a better way to face it  
  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in  
  
And you know I'll be fine  
Just don't ask me how it's going  
Gimme time, gimme time  
'Cause I want you to see  
Round the world, round the world  
Is a tangled up necklace of pearls  
  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in  
  
How will you go  
How will you go  
Drive through the wind and the rain  
Cover it up  
Cover it up  
I'll find you a shelter to sleep in

",0.447278887,2
Escape,8,Escape,Enrique Iglesias,"You can run you can hide  
But you can't escape my love  
You can run you can hide  
But you can't escape my love  
  
Here's how it goes  
You and me  
Up and down  
But maybe this time  
We'll get it right  
Worth the fight  
Cause love isn't something you can shake  
  
When it breaks all it takes is some trying  
  
If you feel like leaving  
I'm not going to make you stay  
But soon you'll be finding  
You can run  
You can hide  
But you can't escape my love  
  
You can run  
You can hide  
But you can't escape my love  
  
So if you go  
You should know  
It's hard to just forget the past  
So fast  
  
It was good  
It was bad,  
But it was real  
And that's all you have  
In the end our love mattered  
  
If you feel like leaving  
I'm not going to make you stay  
But soon you'll be finding  
You can run  
You can hide  
But you can't escape my love  
  
You can run  
You can hide  
But you can't escape my love  
  
You can run  
You can hide  
But you can't escape my love  
  
You can run  
You can hide  
But you can't escape my love  
Here's how it goes  
All it takes is some trying  
  
If you feel like leaving  
I'm not going to make you stay  
But soon you'll be finding  
You can run  
You can hide  
But you can't escape my love  
  
You can run  
You can hide  
But you can't escape my love

",0.4429141283,2
Escape,9,Maze,Phish,"The overhead view is of me in a maze  
And you see what I'm hunting a few steps away  
And I take a wrong turn and I'm on the wrong path  
And the people all watching enjoy a good laugh  
  
Embarrassed with failure, I try to reverse  
The course that my tread had already traversed  
So doing the trauma engulfing my dream  
Invaded through what was an unguarded seam  
The torrent of helplessness swept me away  
To the cavern of shame and the hall of dismay  
Inside me a voice was repeating this phrase:  
""You've lost it, you'll never get out of this maze""  
  
You'll never get out of this maze  
You'll never get out of this maze  
You'll never get out of this maze  
You'll never get out of this maze  
You'll never get out of this maze  
You'll never get out of this maze  
You'll never get out of this maze

",0.4387575686,1
Escape,10,Dirty Lenses,Hooverphonic,"So you take your chances  
Look through dirty lenses  
Unintended consequences  
We don't need your ugly fences  
We'll make our own way out of here  
  
Start a car  
Get away  
There's so much you could see today  
  
If we don't escape  
We'll turn into  
Everything we hate  
But tell me, do  
We even have a chance?  
  
If we don't escape  
The things we do  
Won't make a difference  
It's just me and you  
And all our best laid plans  
  
So we've run right off the map  
Get away from all the traps  
Inevitable consequences  
Living only present tenses  
Only living for the now  
  
Start a car  
Get away  
There's so much you could see today  
  
If we don't escape  
We'll turn into  
Everything we hate  
But tell me, do  
We even have a chance?  
  
If we don't escape  
The things we do  
Won't make a difference  
It's just me and you  
And all our best laid plans  
  
If we don't escape  
We'll turn into  
Everything we hate  
But tell me, do  
We even have a chance?  
  
If we don't escape  
The things we do  
Won't make a difference  
It's just me and you  
And all our best laid plans

",0.4385775924,2
